video_id,track_id,num_frames,VCL,VSL,VAP
AL280997 (1)_SESSIONE 021025,237,3,0.7967,0.6241,0.3223
AL280997 (1)_SESSIONE 021025,242,7,0.3149,0.2501,0.2082
AL280997 (1)_SESSIONE 021025,249,3,1.1769,0.2741,0.2185
AL280997 (1)_SESSIONE 021025,251,3,2.1187,1.2166,0.6134
AL280997 (1)_SESSIONE 021025,252,3,0.4051,0.224,0.1155
AL280997 (1)_SESSIONE 021025,253,5,1.166,1.0489,0.7001
AL280997 (1)_SESSIONE 021025,255,6,1.5781,1.4233,1.0137
AL280997 (1)_SESSIONE 021025,259,5,0.38,0.0864,0.1299
AL280997 (1)_SESSIONE 021025,260,2,0.3457,0.3457,0.3457
AL280997 (1)_SESSIONE 021025,262,5,0.6697,0.1219,0.2387
AL280997 (1)_SESSIONE 021025,264,2,0.3693,0.3693,0.3693
AL280997 (1)_SESSIONE 021025,265,2,0.4193,0.4193,0.4193
AL280997 (1)_SESSIONE 021025,272,4,0.6751,0.4252,0.2724
AL280997 (1)_SESSIONE 021025,274,4,0.4739,0.0976,0.1083
AL280997 (1)_SESSIONE 021025,275,3,1.1418,0.8603,0.4311
AL280997 (1)_SESSIONE 021025,276,3,0.5282,0.2479,0.1458
AL280997 (1)_SESSIONE 021025,277,2,1.1522,1.1522,1.1522
AL280997 (1)_SESSIONE 021025,278,2,0.352,0.352,0.352
AL280997 (1)_SESSIONE 021025,280,2,0.3599,0.3599,0.3599
AL280997 (1)_SESSIONE 021025,282,2,0.4802,0.4802,0.4802
AL280997 (2)_SESSIONE 021025,0,19,0.7267,0.3003,0.5598
AL280997 (2)_SESSIONE 021025,1,21,0.8177,0.677,0.6829
AL280997 (2)_SESSIONE 021025,2,14,0.826,0.57,0.5306
AL280997 (2)_SESSIONE 021025,3,2,0.2264,0.2264,0.2264
AL280997 (2)_SESSIONE 021025,4,2,0.3328,0.3328,0.3328
AL280997 (2)_SESSIONE 021025,5,8,0.7407,0.4852,0.4959
AL280997 (2)_SESSIONE 021025,7,6,1.4212,0.6639,0.5863
AL280997 (2)_SESSIONE 021025,8,4,1.4065,0.4155,0.509
AL280997 (2)_SESSIONE 021025,9,4,1.3565,1.2774,0.9537
AL280997 (2)_SESSIONE 021025,10,20,0.7509,0.3148,0.3956
AL280997 (2)_SESSIONE 021025,11,9,0.8454,0.7972,0.7261
AL280997 (2)_SESSIONE 021025,12,9,0.7251,0.2091,0.3631
AL280997 (2)_SESSIONE 021025,13,3,0.4293,0.2756,0.1379
AL280997 (2)_SESSIONE 021025,14,10,1.3033,1.2391,1.1882
AL280997 (2)_SESSIONE 021025,15,4,0.5561,0.2795,0.2232
AL280997 (2)_SESSIONE 021025,16,2,0.1231,0.1231,0.1231
AL280997 (2)_SESSIONE 021025,17,9,0.5517,0.4744,0.4544
AL280997 (2)_SESSIONE 021025,18,28,0.5267,0.4057,0.4196
AL280997 (2)_SESSIONE 021025,19,21,0.3791,0.2935,0.2975
AL280997 (2)_SESSIONE 021025,20,9,0.512,0.4465,0.4568
AL280997 (2)_SESSIONE 021025,21,2,0.3953,0.3953,0.3953
AL280997 (2)_SESSIONE 021025,22,17,0.5272,0.3497,0.3729
AL280997 (2)_SESSIONE 021025,23,4,0.4766,0.2635,0.1177
AL280997 (2)_SESSIONE 021025,24,6,0.258,0.2387,0.188
AL280997 (2)_SESSIONE 021025,25,6,0.5238,0.1284,0.2126
AL280997 (2)_SESSIONE 021025,26,3,0.6021,0.2305,0.1194
AL280997 (2)_SESSIONE 021025,33,2,1.0431,1.0431,1.0431
AL280997 (2)_SESSIONE 021025,36,10,1.0698,0.3334,0.6045
AL280997 (2)_SESSIONE 021025,38,2,0.4507,0.4507,0.4507
AL280997 (2)_SESSIONE 021025,39,3,1.5288,1.5288,0.7644
AL280997 (2)_SESSIONE 021025,40,2,0.4138,0.4138,0.4138
AL280997 (2)_SESSIONE 021025,42,4,0.7734,0.7133,0.4491
AL280997 (2)_SESSIONE 021025,43,5,1.1639,1.0567,0.8237
AL280997 (2)_SESSIONE 021025,49,9,0.5353,0.3565,0.3457
AL280997 (2)_SESSIONE 021025,52,2,3.0259,3.0259,3.0259
AL280997 (2)_SESSIONE 021025,54,13,0.5299,0.1257,0.3476
AL280997 (2)_SESSIONE 021025,55,6,0.5352,0.216,0.2403
AL280997 (2)_SESSIONE 021025,56,4,1.8114,0.7631,0.7678
AL280997 (2)_SESSIONE 021025,57,2,1.0431,1.0431,1.0431
AL280997 (2)_SESSIONE 021025,60,19,1.205,0.4459,0.7828
AL280997 (2)_SESSIONE 021025,67,7,0.8427,0.3801,0.3624
AL280997 (2)_SESSIONE 021025,68,2,0.4577,0.4577,0.4577
AL280997 (2)_SESSIONE 021025,69,5,0.1715,0.1653,0.1323
AL280997 (2)_SESSIONE 021025,70,8,0.3457,0.3151,0.2442
AL280997 (2)_SESSIONE 021025,72,8,1.3863,1.3473,1.0867
AL280997 (2)_SESSIONE 021025,74,4,0.447,0.3702,0.3396
AL280997 (2)_SESSIONE 021025,76,7,0.506,0.3053,0.2176
AL280997 (2)_SESSIONE 021025,77,2,0.6419,0.6419,0.6419
AL280997 (2)_SESSIONE 021025,78,21,0.474,0.3869,0.3761
AL280997 (2)_SESSIONE 021025,79,2,0.3354,0.3354,0.3354
AL280997 (2)_SESSIONE 021025,80,21,0.5611,0.3481,0.3812
AL280997 (2)_SESSIONE 021025,81,3,1.0592,1.0408,0.5205
AL280997 (2)_SESSIONE 021025,82,10,0.7784,0.2814,0.3618
AL280997 (2)_SESSIONE 021025,84,3,0.4375,0.2372,0.1335
AL280997 (2)_SESSIONE 021025,85,2,0.9375,0.9375,0.9375
AL280997 (2)_SESSIONE 021025,89,8,1.0927,0.3147,0.4737
AL280997 (2)_SESSIONE 021025,90,12,1.3053,0.8516,1.0114
AL280997 (2)_SESSIONE 021025,91,8,0.6305,0.1779,0.3115
AL280997 (2)_SESSIONE 021025,93,4,0.4629,0.2151,0.2552
AL280997 (2)_SESSIONE 021025,94,2,2.4882,2.4882,2.4882
AL280997 (2)_SESSIONE 021025,99,10,1.0021,0.6887,0.7117
AL280997 (2)_SESSIONE 021025,101,2,0.6156,0.6156,0.6156
AL280997 (2)_SESSIONE 021025,102,4,0.827,0.5076,0.3345
AL280997 (2)_SESSIONE 021025,103,4,0.614,0.4802,0.3217
AL280997 (2)_SESSIONE 021025,108,4,0.902,0.333,0.3039
AL280997 (2)_SESSIONE 021025,110,3,1.2919,1.1801,0.5965
AL280997 (2)_SESSIONE 021025,112,15,0.8296,0.1882,0.5174
AL280997 (2)_SESSIONE 021025,114,5,0.685,0.4341,0.3233
AL280997 (2)_SESSIONE 021025,115,7,1.1073,0.4171,0.4548
AL280997 (2)_SESSIONE 021025,119,3,0.5315,0.4131,0.2115
AL280997 (2)_SESSIONE 021025,120,9,0.9505,0.4429,0.5314
AL280997 (2)_SESSIONE 021025,121,5,1.1944,1.1538,0.8221
AL280997 (2)_SESSIONE 021025,122,13,0.5428,0.3563,0.3565
AL280997 (2)_SESSIONE 021025,123,6,0.5534,0.3536,0.3051
AL280997 (2)_SESSIONE 021025,124,2,1.1275,1.1275,1.1275
AL280997 (2)_SESSIONE 021025,125,2,0.1352,0.1352,0.1352
AL280997 (2)_SESSIONE 021025,126,2,0.3092,0.3092,0.3092
AL280997 (2)_SESSIONE 021025,127,2,0.2462,0.2462,0.2462
AL280997 (2)_SESSIONE 021025,128,5,0.5251,0.2658,0.2276
AL280997 (2)_SESSIONE 021025,129,12,0.7753,0.5307,0.5423
AL280997 (2)_SESSIONE 021025,131,4,0.8193,0.5745,0.416
AL280997 (2)_SESSIONE 021025,132,11,0.6075,0.5345,0.5184
AL280997 (2)_SESSIONE 021025,135,4,0.7383,0.3953,0.3823
AL280997 (2)_SESSIONE 021025,137,6,0.7539,0.3319,0.3307
AL280997 (2)_SESSIONE 021025,139,2,0.5397,0.5397,0.5397
AL280997 (2)_SESSIONE 021025,140,10,0.604,0.4438,0.4556
AL280997 (2)_SESSIONE 021025,141,4,0.6352,0.5874,0.4318
AL280997 (2)_SESSIONE 021025,142,2,0.4584,0.4584,0.4584
AL280997 (2)_SESSIONE 021025,143,2,0.4155,0.4155,0.4155
AL280997 (2)_SESSIONE 021025,144,9,1.3434,0.9303,0.8918
AL280997 (2)_SESSIONE 021025,146,5,0.5702,0.3123,0.2007
AL280997 (2)_SESSIONE 021025,147,9,0.6248,0.5206,0.5102
AL280997 (2)_SESSIONE 021025,149,3,2.0082,0.4155,0.3658
AL280997 (2)_SESSIONE 021025,150,9,0.6113,0.5674,0.5235
AL280997 (2)_SESSIONE 021025,151,2,0.1352,0.1352,0.1352
AL280997 (2)_SESSIONE 021025,154,8,1.1561,0.4558,0.6986
AL280997 (2)_SESSIONE 021025,155,8,0.9804,0.8201,0.6945
AL280997 (2)_SESSIONE 021025,160,7,1.3438,0.537,0.7783
AL280997 (2)_SESSIONE 021025,161,2,0.2809,0.2809,0.2809
AL280997 (2)_SESSIONE 021025,162,7,0.5825,0.3952,0.2482
AL280997 (2)_SESSIONE 021025,163,5,2.0205,0.3732,0.8339
AL280997 (2)_SESSIONE 021025,164,2,2.3824,2.3824,2.3824
AL280997 (2)_SESSIONE 021025,165,6,1.5071,0.6915,0.4244
AL280997 (2)_SESSIONE 021025,169,2,1.9981,1.9981,1.9981
AL280997 (2)_SESSIONE 021025,170,2,2.5227,2.5227,2.5227
AL280997 (2)_SESSIONE 021025,172,2,0.7786,0.7786,0.7786
AL280997 (2)_SESSIONE 021025,173,6,0.6961,0.2444,0.3246
AL280997 (2)_SESSIONE 021025,174,2,1.4357,1.4357,1.4357
AL280997 (2)_SESSIONE 021025,175,2,1.7828,1.7828,1.7828
AL280997 (2)_SESSIONE 021025,177,5,0.7136,0.6323,0.4498
AL280997 (2)_SESSIONE 021025,179,5,1.8491,1.0059,1.0597
AL280997 (2)_SESSIONE 021025,181,4,0.3051,0.2615,0.1664
AL280997 (2)_SESSIONE 021025,182,4,1.1878,0.6727,0.7065
AL280997 (2)_SESSIONE 021025,183,4,2.1935,0.4901,0.6171
AL280997 (2)_SESSIONE 021025,184,3,2.6239,0.2281,0.4503
AL280997 (2)_SESSIONE 021025,186,3,0.3866,0.3802,0.1904
AL280997 (2)_SESSIONE 021025,189,3,1.9504,1.8952,0.9507
AL280997 (2)_SESSIONE 021025,190,3,0.4166,0.3234,0.1637
AL280997 (2)_SESSIONE 021025,191,3,0.7265,0.5597,0.2903
AL280997 (2)_SESSIONE 021025,192,3,0.4746,0.4361,0.2203
AL280997 (2)_SESSIONE 021025,193,3,0.3406,0.3383,0.1693
AL280997 (2)_SESSIONE 021025,197,2,1.2349,1.2349,1.2349
AL280997 (2)_SESSIONE 021025,199,2,1.9504,1.9504,1.9504
LV040789 (1)_SESSIONE 211125,0,6,1.524,1.4785,1.2053
LV040789 (1)_SESSIONE 211125,1,3,0.3785,0.3761,0.1882
LV040789 (1)_SESSIONE 211125,2,9,0.7271,0.3078,0.3816
LV040789 (1)_SESSIONE 211125,3,3,1.859,1.859,0.9295
LV040789 (1)_SESSIONE 211125,4,8,0.824,0.7108,0.6256
LV040789 (1)_SESSIONE 211125,5,5,1.7952,1.7022,1.2453
LV040789 (1)_SESSIONE 211125,6,30,0.5323,0.4645,0.448
LV040789 (1)_SESSIONE 211125,7,3,0.2537,0.1636,0.0873
LV040789 (1)_SESSIONE 211125,8,3,0.3607,0.358,0.1791
LV040789 (1)_SESSIONE 211125,9,2,0.5551,0.5551,0.5551
LV040789 (1)_SESSIONE 211125,10,28,0.61,0.4425,0.4364
LV040789 (1)_SESSIONE 211125,11,3,2.0655,1.9495,0.9813
LV040789 (1)_SESSIONE 211125,12,12,2.0048,1.9546,1.8297
LV040789 (1)_SESSIONE 211125,14,7,2.4276,2.3645,2.0616
LV040789 (1)_SESSIONE 211125,15,24,0.6905,0.348,0.4992
LV040789 (1)_SESSIONE 211125,16,24,0.5662,0.4257,0.4204
LV040789 (1)_SESSIONE 211125,17,22,0.5596,0.4891,0.4814
LV040789 (1)_SESSIONE 211125,19,8,1.4316,0.6834,0.7175
LV040789 (1)_SESSIONE 211125,22,2,1.9425,1.9425,1.9425
LV040789 (1)_SESSIONE 211125,24,9,0.603,0.4923,0.4382
LV040789 (1)_SESSIONE 211125,25,6,1.6874,1.62,1.3708
LV040789 (2)_SESSIONE 211125,0,30,0.5045,0.3567,0.3766
LV040789 (2)_SESSIONE 211125,1,4,0.8456,0.764,0.6123
LV040789 (2)_SESSIONE 211125,3,16,0.7143,0.3873,0.395
LV040789 (2)_SESSIONE 211125,4,8,1.734,1.4391,1.2299
LV040789 (2)_SESSIONE 211125,6,30,0.685,0.3987,0.4363
LV040789 (2)_SESSIONE 211125,7,30,0.3854,0.1149,0.2
LV040789 (2)_SESSIONE 211125,8,25,0.5211,0.3425,0.3604
LV040789 (2)_SESSIONE 211125,9,14,2.2776,2.244,2.1447
LV040789 (2)_SESSIONE 211125,10,9,1.0481,0.4215,0.5985
LV040789 (2)_SESSIONE 211125,13,24,0.4354,0.4282,0.4194
LV040789 (2)_SESSIONE 211125,15,7,1.1064,0.2296,0.6119
LV040789 (2)_SESSIONE 211125,16,2,1.0512,1.0512,1.0512
LV040789 (2)_SESSIONE 211125,17,3,1.9178,1.9175,0.9588
LV040789 (2)_SESSIONE 211125,18,12,1.8634,1.5072,1.5473
LV040789 (2)_SESSIONE 211125,20,5,0.6567,0.6394,0.4598
LV040789 (2)_SESSIONE 211125,21,6,0.7757,0.2857,0.3644
LV040789 (2)_SESSIONE 211125,22,15,0.3937,0.2485,0.2502
LV040789 (2)_SESSIONE 211125,23,11,0.4054,0.382,0.3502
LV040789 (2)_SESSIONE 211125,24,6,0.5001,0.474,0.4012
LV040789 (2)_SESSIONE 211125,25,5,1.993,1.9738,1.4612
LV040789 (2)_SESSIONE 211125,27,3,0.2704,0.2335,0.1168
LV040789 (2)_SESSIONE 211125,30,6,0.5559,0.4793,0.3326
LV040789 (2)_SESSIONE 211125,31,2,0.3,0.3,0.3
LV040789 (2)_SESSIONE 211125,32,3,0.3352,0.3313,0.1658
LV040789 (3)_SESSIONE 211125,1,2,1.5041,1.5041,1.5041
LV040789 (3)_SESSIONE 211125,2,5,1.2569,1.1966,0.8983
LV040789 (3)_SESSIONE 211125,3,9,2.1901,2.1063,1.7913
LV040789 (3)_SESSIONE 211125,4,30,0.2098,0.1506,0.1681
LV040789 (3)_SESSIONE 211125,5,30,0.2232,0.1686,0.1847
LV040789 (3)_SESSIONE 211125,6,30,0.3935,0.1629,0.21
LV040789 (3)_SESSIONE 211125,7,29,0.2536,0.1305,0.1466
LV040789 (3)_SESSIONE 211125,8,2,0.2741,0.2741,0.2741
LV040789 (3)_SESSIONE 211125,10,16,0.3447,0.1628,0.1765
LV040789 (3)_SESSIONE 211125,11,12,2.3059,2.2844,2.1391
LV040789 (3)_SESSIONE 211125,12,10,0.8929,0.8635,0.7884
LV040789 (4)_SESSIONE 211125,0,3,0.8575,0.2624,0.1885
LV040789 (4)_SESSIONE 211125,1,7,1.193,1.0055,0.8504
LV040789 (4)_SESSIONE 211125,2,3,1.3608,0.6817,0.357
LV040789 (4)_SESSIONE 211125,3,4,0.7555,0.6681,0.5211
LV040789 (4)_SESSIONE 211125,4,30,0.0454,0.001,0.0157
LV040789 (4)_SESSIONE 211125,5,4,0.9967,0.9922,0.6553
LV040789 (4)_SESSIONE 211125,6,4,0.6976,0.697,0.4553
LV040789 (4)_SESSIONE 211125,7,11,0.7303,0.6314,0.5738
LV040789 (4)_SESSIONE 211125,8,17,0.6305,0.4198,0.4542
LV040789 (4)_SESSIONE 211125,10,12,0.6707,0.4991,0.4463
LV040789 (4)_SESSIONE 211125,13,3,0.3706,0.3377,0.1703
LV040789 (4)_SESSIONE 211125,14,16,0.8655,0.6258,0.6767
LV040789 (4)_SESSIONE 211125,15,16,0.6097,0.4118,0.4093
LV040789 (4)_SESSIONE 211125,17,12,1.3234,1.301,1.2191
LV040789 (4)_SESSIONE 211125,18,10,0.4246,0.3517,0.3133
LV040789 (4)_SESSIONE 211125,20,5,1.3,1.1865,0.8934
LV040789 (4)_SESSIONE 211125,21,6,1.6018,1.5902,1.3273
LV040789 (4)_SESSIONE 211125,22,5,0.9355,0.9219,0.6918
LV040789 (5)_SESSIONE 211125,0,13,0.1947,0.0958,0.1015
LV040789 (5)_SESSIONE 211125,1,30,0.4729,0.1612,0.2027
LV040789 (5)_SESSIONE 211125,2,5,2.1116,2.0352,1.5696
LV040789 (5)_SESSIONE 211125,3,30,0.6596,0.2404,0.2724
LV040789 (5)_SESSIONE 211125,4,30,0.4186,0.1829,0.2179
LV040789 (5)_SESSIONE 211125,6,17,0.5214,0.2978,0.2851
LV040789 (5)_SESSIONE 211125,7,4,2.3542,2.3252,1.7229
LV040789 (5)_SESSIONE 211125,8,30,0.379,0.1889,0.2049
LV040789 (5)_SESSIONE 211125,10,30,0.2406,0.1825,0.1862
LV040789 (5)_SESSIONE 211125,11,14,1.2873,1.2473,1.156
LV040789 (5)_SESSIONE 211125,12,7,1.3845,1.3421,1.1526
LV040789 (5)_SESSIONE 211125,14,13,1.755,1.4046,1.6596
LV040789 (5)_SESSIONE 211125,15,5,1.9516,1.8652,1.4112
LV040789 (5)_SESSIONE 211125,16,18,1.9138,1.5838,1.6638
LV040789 (5)_SESSIONE 211125,17,21,0.6747,0.2432,0.3128
LV040789 (5)_SESSIONE 211125,18,3,1.4795,1.4786,0.7394
LV040789 (5)_SESSIONE 211125,19,14,1.3884,1.1941,1.2029
LV040789 (5)_SESSIONE 211125,20,10,2.1126,1.9632,1.8408
LV040789 (5)_SESSIONE 211125,21,17,1.1385,1.0603,1.0344
LV040789 (5)_SESSIONE 211125,22,7,0.1472,0.0925,0.059
LV040789 (5)_SESSIONE 211125,23,14,1.9322,1.7064,1.7087
LV040789 (5)_SESSIONE 211125,24,4,1.114,1.1063,0.7429
LV040789 (5)_SESSIONE 211125,26,5,1.8306,1.763,1.3439
LV040789 (5)_SESSIONE 211125,27,3,0.4656,0.1636,0.1046
LV040789 (5)_SESSIONE 211125,29,2,0.2134,0.2134,0.2134
LV040789 (5)_SESSIONE 211125,30,7,0.4228,0.2118,0.1484
LV040789 (5)_SESSIONE 211125,32,2,0.0901,0.0901,0.0901
LV040789 (5)_SESSIONE 211125,33,3,0.4225,0.4155,0.2081
LV040789 (5)_SESSIONE 211125,34,2,0.296,0.296,0.296
LV040789 (5)_SESSIONE 211125,35,2,0.2281,0.2281,0.2281
CC250376 (1)_SESSIONE191125,0,30,0.2751,0.0324,0.0869
CC250376 (1)_SESSIONE191125,1,2,2.6025,2.6025,2.6025
CC250376 (1)_SESSIONE191125,2,3,2.4501,2.4464,1.2234
CC250376 (1)_SESSIONE191125,5,18,0.4558,0.1191,0.2289
CC250376 (1)_SESSIONE191125,7,4,1.4266,1.4162,0.9718
CC250376 (1)_SESSIONE191125,8,3,1.5648,1.5539,0.7775
CC250376 (1)_SESSIONE191125,19,3,1.605,0.7006,0.425
CC250376 (1)_SESSIONE191125,25,2,2.0803,2.0803,2.0803
CC250376 (1)_SESSIONE191125,32,3,0.9247,0.3248,0.1995
CC250376 (1)_SESSIONE191125,33,25,0.5948,0.1939,0.2685
CC250376 (1)_SESSIONE191125,39,5,1.2505,0.6772,0.7225
CC250376 (1)_SESSIONE191125,40,3,2.5405,2.5326,1.2668
CC250376 (1)_SESSIONE191125,41,24,1.0665,0.6584,0.7607
CC250376 (1)_SESSIONE191125,42,4,2.1188,2.0251,1.3593
CC250376 (1)_SESSIONE191125,44,2,1.4773,1.4773,1.4773
CC250376 (1)_SESSIONE191125,46,3,1.7487,1.7469,0.8735
CC250376 (1)_SESSIONE191125,48,2,2.1866,2.1866,2.1866
CC250376 (1)_SESSIONE191125,49,3,1.4485,1.3505,0.6808
CC250376 (1)_SESSIONE191125,50,2,1.8248,1.8248,1.8248
CC250376 (1)_SESSIONE191125,57,3,1.5271,1.0745,0.5643
CC250376 (1)_SESSIONE191125,62,5,1.1477,0.9309,0.5634
CC250376 (1)_SESSIONE191125,63,5,2.0194,1.5593,1.3035
CC250376 (1)_SESSIONE191125,65,2,2.0471,2.0471,2.0471
CC250376 (1)_SESSIONE191125,68,2,2.1751,2.1751,2.1751
CC250376 (1)_SESSIONE191125,70,5,2.7474,2.7408,2.1506
CC250376 (1)_SESSIONE191125,71,2,2.829,2.829,2.829
CC250376 (1)_SESSIONE191125,73,4,2.1956,2.1015,1.5063
CC250376 (1)_SESSIONE191125,76,9,1.7216,1.2662,1.3681
CC250376 (1)_SESSIONE191125,83,2,2.3879,2.3879,2.3879
CC250376 (1)_SESSIONE191125,94,5,1.3678,1.3052,1.0366
CC250376 (1)_SESSIONE191125,98,2,2.491,2.491,2.491
CC250376 (1)_SESSIONE191125,99,2,2.8232,2.8232,2.8232
CC250376 (1)_SESSIONE191125,103,3,1.0296,1.0293,0.5147
CC250376 (1)_SESSIONE191125,106,12,0.9885,0.225,0.3823
CC250376 (1)_SESSIONE191125,107,2,2.5599,2.5599,2.5599
CC250376 (1)_SESSIONE191125,108,4,2.69,2.6647,1.8141
CC250376 (1)_SESSIONE191125,109,2,3.5945,3.5945,3.5945
CC250376 (1)_SESSIONE191125,110,2,1.3,1.3,1.3
CC250376 (1)_SESSIONE191125,111,4,0.9767,0.2689,0.3514
CC250376 (1)_SESSIONE191125,115,8,1.1076,0.8406,0.8646
CC250376 (1)_SESSIONE191125,117,5,1.5146,1.447,1.0974
CC250376 (1)_SESSIONE191125,118,2,2.6846,2.6846,2.6846
CC250376 (1)_SESSIONE191125,119,3,1.6098,1.6018,0.8013
CC250376 (1)_SESSIONE191125,124,3,2.3721,2.3704,1.1853
CC250376 (1)_SESSIONE191125,125,2,2.8073,2.8073,2.8073
CC250376 (1)_SESSIONE191125,126,4,1.4665,1.306,1.072
CC250376 (1)_SESSIONE191125,127,3,2.6941,2.6919,1.3461
CC250376 (1)_SESSIONE191125,130,5,2.1802,2.1545,1.5926
CC250376 (1)_SESSIONE191125,132,4,1.0659,1.0616,0.7267
CC250376 (1)_SESSIONE191125,133,4,1.7499,0.7567,0.601
CC250376 (1)_SESSIONE191125,137,2,1.8797,1.8797,1.8797
CC250376 (1)_SESSIONE191125,138,3,1.3287,0.7931,0.4341
CC250376 (1)_SESSIONE191125,139,3,1.8625,1.8618,0.931
CC250376 (1)_SESSIONE191125,140,2,0.3328,0.3328,0.3328
CC250376 (1)_SESSIONE191125,142,2,1.353,1.353,1.353
CC250376 (2)_SESSIONE191125,1,7,1.6421,1.2908,1.2497
CC250376 (2)_SESSIONE191125,2,9,1.3796,1.3627,1.2277
CC250376 (2)_SESSIONE191125,3,2,1.4673,1.4673,1.4673
CC250376 (2)_SESSIONE191125,4,2,0.862,0.862,0.862
CC250376 (2)_SESSIONE191125,6,9,0.6743,0.6216,0.5843
CC250376 (2)_SESSIONE191125,7,3,0.4528,0.3131,0.1656
CC250376 (2)_SESSIONE191125,8,30,0.5164,0.0182,0.2015
CC250376 (2)_SESSIONE191125,9,17,1.6503,1.5429,1.4867
CC250376 (2)_SESSIONE191125,10,4,1.5431,1.5414,0.93
CC250376 (2)_SESSIONE191125,11,7,1.8408,1.5222,1.4035
CC250376 (2)_SESSIONE191125,14,2,1.5572,1.5572,1.5572
CC250376 (2)_SESSIONE191125,16,30,0.1327,0.0047,0.0545
CC250376 (2)_SESSIONE191125,17,30,0.1179,0.0052,0.0388
CC250376 (2)_SESSIONE191125,18,5,0.1989,0.042,0.0881
CC250376 (2)_SESSIONE191125,19,4,0.1894,0.08,0.0647
CC250376 (2)_SESSIONE191125,20,2,0.352,0.352,0.352
CC250376 (2)_SESSIONE191125,28,2,1.5845,1.5845,1.5845
CC250376 (2)_SESSIONE191125,35,10,0.7286,0.2938,0.4222
CC250376 (2)_SESSIONE191125,36,2,1.2482,1.2482,1.2482
CC250376 (2)_SESSIONE191125,37,3,1.0628,1.0372,0.52
CC250376 (2)_SESSIONE191125,39,2,1.7515,1.7515,1.7515
CC250376 (2)_SESSIONE191125,40,2,1.2284,1.2284,1.2284
CC250376 (2)_SESSIONE191125,42,10,1.8634,1.8397,1.6465
CC250376 (2)_SESSIONE191125,43,25,0.1382,0.0044,0.0517
CC250376 (2)_SESSIONE191125,47,2,0.6021,0.6021,0.6021
CC250376 (2)_SESSIONE191125,48,2,1.2625,1.2625,1.2625
CC250376 (2)_SESSIONE191125,49,4,1.6498,1.609,1.0476
CC250376 (2)_SESSIONE191125,50,24,1.4242,1.3461,1.3055
CC250376 (2)_SESSIONE191125,51,7,1.2906,1.2872,1.0844
CC250376 (2)_SESSIONE191125,54,4,0.2348,0.0237,0.0665
CC250376 (2)_SESSIONE191125,57,2,0.7846,0.7846,0.7846
CC250376 (2)_SESSIONE191125,59,23,1.4501,1.3516,1.3319
CC250376 (2)_SESSIONE191125,62,6,1.1365,1.119,0.901
CC250376 (2)_SESSIONE191125,63,2,0.4932,0.4932,0.4932
CC250376 (2)_SESSIONE191125,72,4,1.7469,1.6283,1.0675
CC250376 (2)_SESSIONE191125,75,2,1.1692,1.1692,1.1692
CC250376 (2)_SESSIONE191125,76,2,1.329,1.329,1.329
CC250376 (2)_SESSIONE191125,77,8,1.7352,1.6929,1.4392
CC250376 (2)_SESSIONE191125,81,8,0.9108,0.8499,0.7376
CC250376 (2)_SESSIONE191125,82,5,0.805,0.7238,0.5406
CC250376 (2)_SESSIONE191125,83,3,1.6275,1.6214,0.811
CC250376 (2)_SESSIONE191125,85,5,1.1788,1.1683,0.8042
CC250376 (2)_SESSIONE191125,89,19,0.2725,0.0069,0.079
CC250376 (2)_SESSIONE191125,95,3,2.5707,2.4421,1.2283
CC250376 (2)_SESSIONE191125,97,2,1.2811,1.2811,1.2811
CC250376 (2)_SESSIONE191125,98,5,1.6023,0.8737,0.8615
CC250376 (2)_SESSIONE191125,102,15,0.5159,0.4547,0.4384
CC250376 (2)_SESSIONE191125,104,3,1.2671,0.3953,0.2801
CC250376 (2)_SESSIONE191125,106,6,1.2473,0.9777,0.7306
CC250376 (2)_SESSIONE191125,107,5,1.5906,0.8627,0.5764
CC250376 (2)_SESSIONE191125,111,2,0.635,0.635,0.635
CC250376 (2)_SESSIONE191125,114,3,1.0222,0.6128,0.3334
CC250376 (2)_SESSIONE191125,116,10,2.1718,2.1091,1.9344
CC250376 (2)_SESSIONE191125,117,4,0.9485,0.688,0.5319
CC250376 (2)_SESSIONE191125,121,2,1.3796,1.3796,1.3796
CC250376 (2)_SESSIONE191125,122,7,1.6672,1.6385,1.3608
CC250376 (2)_SESSIONE191125,123,2,0.8966,0.8966,0.8966
CC250376 (2)_SESSIONE191125,125,3,1.3118,1.3116,0.6558
CC250376 (2)_SESSIONE191125,127,7,1.1423,1.0595,0.8749
CC250376 (2)_SESSIONE191125,128,2,0.9779,0.9779,0.9779
CC250376 (2)_SESSIONE191125,131,3,1.6339,1.5586,0.7827
CC250376 (2)_SESSIONE191125,132,4,1.1228,1.0809,0.726
CC250376 (2)_SESSIONE191125,133,2,1.5656,1.5656,1.5656
CC250376 (2)_SESSIONE191125,136,3,0.6103,0.461,0.2399
CC250376 (2)_SESSIONE191125,137,2,1.3098,1.3098,1.3098
CC250376 (2)_SESSIONE191125,138,2,1.264,1.264,1.264
CC250376 (2)_SESSIONE191125,139,2,1.0257,1.0257,1.0257
CC250376 (3)_SESSIONE191125,1,4,1.5456,0.3661,0.3605
CC250376 (3)_SESSIONE191125,4,2,1.1912,1.1912,1.1912
CC250376 (3)_SESSIONE191125,12,16,1.0906,0.9677,0.9263
CC250376 (3)_SESSIONE191125,16,11,1.1499,0.7601,0.7125
CC250376 (3)_SESSIONE191125,17,4,1.2849,0.8572,0.6266
